EStree IncrementalDynamicSSSP Dijkstra Dsource ScaledEStree
20 799 704 1 1
51 853 702 1 1
42 830 713 1 1
21 569 705 1 1
20 559 702 0 1
21 818 703 1 1
21 800 711 1 1
21 844 703 1 1
21 557 710 0 1
22 810 710 1 1
22 785 711 1 1
54 563 714 0 1
48 847 730 1 1
23 810 741 1 1
22 573 743 1 1
29 811 717 1 1
22 567 727 1 1
22 652 703 1 1
22 560 708 0 1
22 568 717 1 1
22 601 710 1 1
22 804 706 1 1
23 791 731 1 1
23 806 711 1 1
23 802 707 1 1
24 792 706 1 1
52 558 729 0 0
23 823 716 1 1
23 576 726 0 0
23 814 740 1 1
24 849 709 1 1
25 848 722 1 1
25 833 708 1 1
24 842 723 1 1
25 832 731 1 1
25 2203 741 4 7
25 573 722 0 1
26 816 738 1 1
26 817 737 1 1
25 833 707 1 1
26 822 731 1 1
30 565 720 0 1
25 558 713 1 1
25 836 728 1 1
26 837 717 1 1
26 558 715 0 1
27 819 715 1 1
51 639 718 1 1
27 839 724 1 1
26 789 712 1 1
28 815 718 1 1
38 817 714 1 1
28 822 711 1 1
29 796 716 1 1
27 561 711 1 1
28 828 717 1 1
28 808 722 1 1
28 560 715 0 1
28 812 729 1 1
29 796 708 1 1
43 799 725 1 1
56 555 720 0 1
28 553 710 1 1
29 894 717 1 1
28 576 717 0 0
32 565 717 0 1
29 808 757 1 1
30 809 713 1 1
30 795 714 1 1
53 795 717 1 1
32 794 719 1 1
30 560 713 0 0
31 787 715 1 1
31 787 715 1 1
31 776 711 1 1
31 791 715 1 1
41 795 718 1 1
31 817 725 1 1
32 781 720 1 1
32 599 712 1 1
35 829 855 1 1
34 843 1029 1 1
45 961 1923 1 1
34 818 973 1 1
38 794 724 1 1
34 789 710 1 1
34 863 708 1 1
34 808 715 1 1
36 791 734 1 1
34 800 724 1 1
27 841 1346 1 1
34 865 757 1 1
37 815 716 1 1
32 799 717 1 1
29 801 750 1 1
38 2587 942 5 10
37 836 710 1 1
39 797 716 1 1
37 804 718 1 1
45 779 705 1 1
45 606 705 1 1
45 860 704 1 1
39 579 704 0 1
83 707 721 1 1
35 988 739 1 1
35 811 719 1 1
35 796 727 1 1
35 796 719 1 1
35 791 711 1 1
76 855 706 1 1
94 795 715 1 1
34 587 709 1 1
37 811 716 1 1
38 801 732 1 1
37 800 726 1 1
38 557 711 1 1
34 811 711 1 2
35 802 711 1 1
78 843 718 1 1
69 792 733 1 1
37 812 714 1 1
47 562 713 1 1
35 798 717 1 1
38 800 719 1 1
35 891 723 1 1
39 822 721 1 1
42 568 729 1 1
37 841 726 1 1
36 800 739 1 1
34 803 777 1 1
43 811 738 1 1
37 810 907 1 1
39 838 740 1 1
95 1022 767 1 2
44 820 798 1 1
59 836 727 1 1
44 1331 890 1 1
41 870 738 1 1
41 820 722 1 1
38 890 729 1 1
37 814 703 1 1
43 821 696 1 1
41 791 698 1 1
36 830 702 1 1
55 848 747 1 2
55 826 722 1 1
35 822 740 1 1
51 888 829 1 1
46 839 734 1 1
36 852 701 1 1
42 916 737 1 1
35 859 750 1 1
37 2453 930 4 10
33 820 717 1 1
118 668 708 1 1
35 829 704 1 1
33 856 724 1 1
31 830 708 1 1
71 821 700 1 1
42 799 721 1 1
43 839 746 1 1
34 820 720 1 1
43 825 721 1 1
35 809 717 1 1
32 817 727 1 1
32 799 707 1 1
33 811 774 1 1
88 808 775 1 3
34 832 721 1 1
34 818 903 3 1
40 938 1049 1 1
35 875 865 1 1
45 1044 1055 1 1
43 903 822 1 1
48 865 785 1 1
131 850 821 1 1
46 914 909 1 1
45 642 904 0 1
41 928 849 1 1
32 838 743 1 1
18 826 739 1 1
31 828 714 1 1
111 815 743 1 1
40 808 744 1 1
33 935 754 1 1
36 865 827 1 1
33 873 785 1 1
32 820 716 1 1
52 827 740 1 1
21 809 761 1 1
19 778 718 1 1
29 848 752 1 1
21 822 721 1 2
22 819 731 1 1
31 816 757 1 1
83 920 728 1 1
55 918 740 1 1
51 826 711 1 1
24 840 710 1 1
33 856 709 1 1
27 852 712 1 1
45 814 723 1 1
34 629 726 1 1
54 552 711 1 1
26 566 711 0 1
26 905 709 1 1
54 707 711 1 1
26 593 718 0 1
51 622 713 1 1
228 588 710 0 1
24 694 710 1 1
43 661 711 1 1
43 875 719 1 1
45 879 726 1 1
44 561 713 1 0
28 571 721 1 1
40 560 722 1 1
41 869 720 1 1
41 842 712 1 1
37 590 710 0 1
39 586 712 0 1
41 877 722 1 1
36 856 711 1 1
45 590 711 0 0
47 581 708 1 1
48 886 713 1 1
47 593 719 1 1
37 853 727 1 1
41 592 713 1 0
45 669 710 1 3
49 587 723 1 0
43 556 739 0 0
42 608 732 1 1
49 842 725 1 1
45 831 723 1 1
47 560 709 0 1
39 848 711 1 1
39 2447 812 4 9
45 571 715 0 1
46 820 711 1 1
48 570 711 0 0
42 805 729 1 1
46 806 716 1 1
43 818 711 1 1
36 636 715 1 1
36 812 714 1 1
44 817 715 1 1
42 816 712 1 1
40 589 710 0 0
42 562 713 1 1
40 815 711 1 1
42 561 708 0 1
41 831 714 1 1
44 822 711 1 1
46 558 713 0 1
35 563 717 1 1
43 831 711 1 1
43 809 711 1 1
38 561 711 0 1
43 810 714 1 1
43 642 716 1 1
35 822 740 1 1
35 816 715 1 1
40 811 715 1 1
40 818 712 1 1
37 812 711 1 1
42 808 712 1 1
34 559 714 1 1
37 839 714 1 1
38 816 711 1 1
34 560 713 0 1
34 819 714 1 1
41 815 714 1 1
41 807 715 1 1
36 563 713 0 1
38 567 711 0 1
37 892 714 1 1
31 557 715 1 1
36 552 715 0 1
35 819 728 1 1
35 567 713 0 1
41 559 712 0 1
36 568 716 0 0
35 557 712 1 1
38 564 712 0 0
38 808 711 1 1
35 795 712 1 1
19 785 712 1 1
33 818 713 1 1
38 559 740 0 0
35 801 711 1 1
30 796 715 1 1
38 602 712 1 1
33 802 715 1 1
33 783 717 1 1
38 788 723 1 1
114 602 714 0 1
24 772 715 1 1
25 2442 761 5 8
21 782 713 1 1
22 797 714 1 1
29 785 711 1 3
41 794 715 1 1
32 844 716 1 1
43 827 748 1 1
24 802 714 1 1
27 800 718 1 1
24 871 722 1 1
33 828 718 1 1
65 853 714 1 1
28 782 720 1 1
48 756 719 1 1
39 638 719 1 1
42 737 737 1 1
47 675 723 1 1
43 634 712 0 1
38 915 721 1 1
43 949 716 1 1
46 796 717 1 1
38 802 718 1 1
39 561 718 1 1
40 810 714 1 1
43 794 725 1 1
95 810 722 1 1
37 787 719 1 1
41 565 718 0 1
34 794 715 1 1
44 806 714 1 1
38 804 714 1 1
41 863 716 1 1
43 802 719 1 1
39 807 715 1 1
41 801 716 1 1
41 839 717 1 1
37 807 714 1 1
45 805 714 1 1
41 825 715 1 1
39 821 729 1 1
38 2352 769 4 9
35 565 716 0 1
37 802 728 1 1
41 804 744 1 1
40 798 728 1 1
39 810 721 1 1
40 808 730 1 1
67 914 714 1 1
40 802 716 1 1
41 797 716 1 1
42 805 714 1 1
53 808 715 1 1
38 800 719 1 1
36 804 727 1 1
38 808 716 1 1
39 809 719 1 1
39 800 718 1 1
35 807 717 1 1
34 803 716 1 1
36 812 723 1 1
44 789 721 1 1
40 813 720 1 1
36 823 736 1 1
37 629 720 1 1
19 833 717 1 1
36 808 720 1 1
36 819 718 1 1
36 813 717 1 1
50 828 720 1 1
36 808 717 1 1
40 568 717 0 1
36 807 721 1 1
36 810 731 1 1
27 796 720 1 1
37 816 719 1 1
42 812 718 1 1
35 806 719 1 1
34 809 717 1 1
38 853 720 1 1
38 811 719 1 1
38 791 721 1 1
37 800 719 1 1
24 823 740 1 1
25 804 746 1 1
29 883 731 1 1
27 795 726 1 1
30 826 788 1 1
27 857 1034 1 1
49 847 1197 1 1
40 655 772 1 1
56 677 732 1 1
53 557 727 0 1
55 623 727 1 1
389 634 726 1 1
12 698 728 1 1
13 565 723 1 1
12 592 719 1 1
13 649 728 1 1
39 586 720 1 0
40 667 721 1 1
40 617 721 1 0
42 921 732 1 1
45 666 732 1 1
44 861 721 1 2
41 814 722 1 1
41 832 722 1 1
43 559 725 1 1
43 840 719 1 1
41 808 719 1 1
42 813 723 1 1
42 593 721 1 1
36 809 721 1 1
47 809 717 1 1
40 802 719 1 1
40 841 721 1 1
37 805 721 1 1
42 794 725 1 1
41 792 740 1 1
39 836 719 1 1
41 814 723 1 1
39 821 722 1 1
38 814 721 1 1
38 833 720 1 1
46 1324 728 1 1
122 2664 768 4 7
49 1068 727 1 1
40 1725 1288 1 1
40 561 724 0 1
36 817 720 1 1
40 897 725 1 1
37 831 725 1 1
41 831 721 1 1
44 797 722 1 1
38 817 736 1 1
37 811 725 1 1
37 800 722 1 1
40 794 726 1 1
36 806 721 1 1
36 796 719 1 1
36 815 722 1 1
39 821 727 1 1
38 836 720 1 1
39 620 719 0 1
16 821 723 1 1
39 807 721 1 1
37 791 720 1 1
38 816 723 1 1
38 873 724 1 1
40 590 720 0 1
38 799 720 1 1
34 793 720 1 1
29 790 724 1 1
35 807 725 1 1
39 791 738 1 1
37 785 725 1 1
37 791 726 1 1
37 853 723 1 1
40 787 721 1 1
37 816 757 1 1
42 791 740 1 1
49 597 726 1 1
22 787 724 1 1
26 788 722 1 1
30 869 761 1 1
26 782 725 1 1
15 738 772 1 1
49 849 722 1 1
35 795 720 1 1
28 775 743 1 1
44 720 727 1 1
28 632 722 1 1
38 600 722 0 1
48 551 723 0 1
49 555 763 0 1
50 553 769 0 1
46 663 733 0 1
44 551 728 1 0
54 608 729 1 1
46 569 732 1 1
28 648 879 2 1
59 669 862 2 1
682 609 744 1 1
14 736 728 1 1
14 621 726 1 1
14 559 721 1 1
15 568 803 2 1
19 665 726 1 1
39 582 707 1 1
38 612 712 0 1
38 562 723 1 1
86 837 1405 1 1
17 696 1053 1 1
48 578 712 0 1
46 614 710 1 1
72 641 725 1 1
73 557 761 0 1
39 1050 766 1 1
52 1013 737 1 1
53 931 748 1 1
46 1112 722 1 1
41 842 740 1 1
41 549 735 0 1
38 820 723 1 1
44 571 758 0 1
37 820 726 1 1
42 819 749 1 1
39 798 736 1 1
39 632 730 1 1
39 816 724 1 1
39 821 726 1 1
42 816 741 1 1
41 563 733 0 1
41 554 729 1 1
40 819 724 1 1
39 812 757 1 1
39 846 726 1 1
41 834 734 1 1
17 559 730 0 1
40 558 726 1 1
39 871 724 1 1
40 836 723 1 1
43 579 725 0 1
44 805 734 1 1
40 666 739 1 1
38 820 739 1 1
44 814 737 1 1
39 820 755 1 1
42 817 765 1 1
40 813 729 1 1
39 815 723 1 1
41 564 723 1 1
39 829 744 1 1
38 807 738 1 1
40 557 725 0 1
37 813 721 1 1
40 825 723 1 1
41 830 744 1 1
38 557 735 0 1
38 557 728 1 1
42 650 722 1 1
16 559 728 0 0
39 556 727 0 1
39 839 740 1 1
39 572 731 0 1
48 550 733 1 1
41 554 722 0 0
39 825 723 1 1
41 571 723 0 1
39 843 723 1 1
39 792 734 1 1
33 809 727 1 1
37 830 724 1 1
42 813 727 1 1
39 813 725 1 1
38 797 733 1 1
40 611 723 1 1
39 816 733 1 1
37 814 726 1 1
39 810 749 1 1
49 577 736 1 1
98 576 729 0 1
37 579 727 0 1
27 800 719 1 1
29 777 732 1 1
28 807 731 1 1
32 857 727 1 1
28 848 729 1 1
28 806 725 1 1
36 835 725 1 1
37 829 729 1 1
29 801 724 1 1
45 753 724 1 1
26 658 730 1 1
42 571 725 0 1
26 725 726 1 1
43 746 725 1 1
44 664 736 1 1
45 625 723 0 0
46 920 730 1 1
49 575 750 1 1
48 606 728 1 1
43 834 725 1 1
43 633 724 0 1
44 552 730 0 1
43 551 722 0 0
41 567 725 1 1
41 568 727 0 0
42 538 728 1 0
48 552 724 0 1
41 553 731 0 1
41 562 725 0 1
37 783 726 1 1
40 777 733 1 1
41 776 731 1 1
44 838 728 1 1
43 787 722 1 1
49 804 728 1 1
41 796 728 1 1
43 831 729 1 1
42 2417 762 7 7
46 822 727 1 1
43 774 736 1 1
45 787 732 1 1
42 784 727 1 1
1234 551 752 0 1
40 839 736 1 1
40 792 737 1 1
44 794 727 1 1
43 836 726 1 1
41 799 750 1 1
41 601 732 0 1
38 788 737 1 1
43 783 770 1 1
41 799 730 1 1
43 802 734 15 1
44 790 735 1 1
40 784 730 1 1
41 797 745 1 1
40 796 726 1 1
41 796 732 1 1
41 821 733 1 1
39 787 736 1 1
39 796 760 1 1
44 796 731 1 1
40 806 731 1 1
43 828 738 1 1
50 708 757 1 1
15 825 734 1 1
40 829 728 1 1
40 811 736 1 1
43 885 731 1 1
42 555 727 1 1
42 815 728 1 1
42 808 739 1 1
44 568 732 0 1
39 820 742 1 1
41 804 739 1 1
32 802 733 1 1
41 811 733 1 1
43 801 737 1 1
40 801 743 1 1
38 794 732 1 1
43 859 730 1 1
39 794 732 1 1
42 803 731 1 1
38 816 737 1 1
21 597 732 0 1
30 756 735 1 1
27 864 739 1 1
29 790 748 1 1
31 799 753 1 1
36 830 841 1 1
46 857 811 1 1
31 846 782 1 1
50 795 812 1 1
50 771 791 1 1
43 695 803 1 1
43 686 757 1 1
45 652 737 1 1
40 1013 731 1 1
51 837 736 1 1
48 804 738 1 1
47 832 734 1 1
41 2529 799 4 10
40 815 740 1 1
41 795 738 1 1
45 816 731 1 1
42 804 732 1 1
597 563 754 0 1
39 827 741 1 1
39 811 735 1 1
42 813 732 1 1
42 811 730 1 1
48 816 739 1 1
53 635 741 1 1
42 812 734 1 1
39 807 736 1 1
39 800 731 1 1
43 817 734 1 1
40 794 738 1 1
41 798 742 1 1
38 808 729 1 1
45 829 744 1 1
38 840 732 1 1
41 798 752 1 1
43 799 780 1 1
40 812 738 1 1
41 816 730 1 1
40 819 735 1 1
41 824 741 1 1
45 629 741 0 1
17 813 734 1 1
42 819 732 1 1
40 812 730 1 1
43 842 736 1 1
50 557 740 1 1
39 814 738 1 1
39 818 738 1 1
46 568 740 0 1
42 815 760 1 1
38 1108 1258 4 1
42 915 784 1 1
42 869 927 1 2
55 1279 1640 1 1
48 912 932 1 1
39 825 730 1 1
43 879 735 1 1
40 815 776 1 1
44 911 871 1 2
92 1112 750 1 2
32 959 1308 1 2
54 884 776 1 1
42 931 730 1 1
29 2510 760 5 9
53 792 717 1 1
42 833 791 2 1
75 746 724 1 1
54 653 736 1 1
53 768 721 1 1
54 614 754 1 1
52 647 752 1 1
67 1000 731 1 1
41 825 714 1 1
51 818 711 1 1
42 950 717 1 1
40 818 802 1 1
62 840 719 1 1
47 843 756 1 1
50 825 711 1 1
41 824 722 1 1
55 846 718 1 1
51 821 723 1 1
41 828 734 1 1
46 960 945 1 2
44 901 1132 2 2
52 963 1108 1 1
47 844 840 1 1
55 877 913 1 1
47 877 879 1 1
59 707 875 1 1
1199 956 1773 1 2
50 1031 1721 1 1
42 833 957 1 1
48 823 736 1 1
42 856 763 1 1
43 824 750 1 1
41 585 761 0 1
43 837 752 1 1
38 819 1524 1 1
49 815 1083 1 1
40 834 737 1 1
44 847 742 1 1
38 824 732 1 1
37 820 732 1 1
42 888 764 1 1
39 817 759 1 1
40 816 768 1 1
40 838 733 1 1
39 902 738 1 1
32 835 738 1 1
56 841 769 1 1
8041 635 779 1 1
85 933 741 1 1
2098 939 742 1 1
28 575 738 0 1
2017 1016 763 1 2
2022 668 744 0 0
94 850 738 1 1
67 831 737 1 1
34 576 776 1 1
34 626 736 0 1
33 558 730 0 1
2009 628 734 1 1
1997 574 739 1 1
29 567 739 0 1
29 558 743 1 1
1944 600 736 0 1
1983 961 1098 1 1
2016 1466 1154 1 1
33 582 872 1 1
31 577 788 0 1
32 571 1243 2 1
2071 741 1600 1 1
2089 604 1177 1 1
31 684 770 1 1
92 568 725 1 1
88 855 722 1 1
83 845 721 1 1
84 916 730 1 1
84 806 746 1 1
83 828 1314 1 1
85 559 735 0 1
87 562 751 0 1
86 569 816 0 1
92 572 731 0 0
50 564 714 1 1
91 563 718 0 1
84 863 723 1 1
85 571 732 1 1
32 545 772 1 1
109 853 718 1 1
29 590 720 1 1
95 828 713 1 1
80 873 723 1 1
112 865 719 1 1
34 561 717 0 1
92 569 712 0 0
32 555 715 0 0
79 905 738 1 1
75 880 717 1 1
30 555 720 0 0
30 562 733 0 1
75 881 741 1 1
72 813 734 1 1
37 556 723 0 1
37 546 716 1 0
80 831 720 1 1
30 556 722 0 0
75 866 738 1 1
32 557 725 1 1
31 644 749 1 0
94 861 777 1 1
36 597 766 1 1
113 645 791 1 1
36 666 794 1 1
96 1115 1356 10 2
162 1195 1297 1 1
154 903 742 1 1
145 2394 782 4 8
107 853 724 1 1
41 550 728 0 1
85 836 728 1 1
99 873 733 1 1
77 812 722 1 1
70 834 1496 2 1
96 887 905 1 1
38 679 722 1 1
99 849 717 1 1
82 832 721 1 1
84 837 719 1 1
39 563 723 0 0
39 556 757 1 1
80 847 718 1 1
40 548 719 0 1
80 855 717 1 1
72 830 717 1 1
87 851 722 1 1
37 558 724 1 0
73 922 721 1 1
71 890 721 1 1
63 612 757 0 1
106 834 721 1 1
57 752 723 1 1
115 820 723 1 1
92 909 718 1 1
90 828 717 1 1
78 867 717 1 1
73 854 720 1 1
72 872 717 1 1
36 553 722 1 1
73 868 723 1 1
73 832 716 1 1
37 559 717 0 1
70 840 721 1 1
71 949 726 1 1
72 910 719 1 1
45 559 716 0 1
43 556 720 0 1
82 1003 721 1 2
101 565 718 0 1
41 556 717 0 1
71 895 738 1 1
51 601 725 0 1
47 576 721 0 1
61 611 715 0 1
88 607 722 1 1
90 621 720 0 1
158 958 738 1 1
89 824 721 1 1
73 922 732 1 1
51 560 718 0 0
69 865 723 1 1
70 862 721 1 1
39 607 718 0 1
82 844 721 1 1
71 931 735 1 1
71 905 719 1 1
22 1152 767 1 1
82 845 724 1 1
54 560 721 0 1
51 823 719 1 1
47 565 717 0 1
44 858 720 1 1
76 840 723 1 1
48 552 719 0 1
42 837 719 1 1
42 785 760 1 1
93 784 747 1 1
50 852 726 1 1
50 832 730 1 1
57 819 719 1 1
16 808 723 1 1
62 943 722 1 1
69 859 729 1 1
48 790 729 1 1
54 776 718 1 1
55 644 719 1 1
59 606 747 1 1
54 575 725 0 1
56 562 727 0 1
55 856 740 1 1
47 626 734 0 1
45 609 718 0 1
47 690 724 0 1
42 583 730 0 1
44 614 728 1 1
48 562 722 1 1
45 558 724 0 1
44 565 725 1 1
43 601 724 1 1
46 564 728 1 1
52 582 721 0 1
44 573 719 1 1
48 580 720 0 1
45 558 736 0 1
48 560 729 0 1
43 553 732 1 0
47 590 724 0 1
40 562 718 1 1
47 566 718 1 1
49 570 744 0 1
42 647 725 1 1
43 554 733 1 0
42 553 733 0 0
43 557 730 0 0
43 576 727 1 1
49 563 730 1 1
41 576 729 0 1
42 565 726 1 1
43 561 730 0 1
44 564 732 1 0
44 564 736 0 1
46 551 736 0 0
45 571 740 0 1
50 673 969 1 1
60 638 731 1 1
46 559 753 1 1
46 627 740 0 1
46 560 754 0 0
42 605 776 0 1
50 567 765 0 0
45 580 732 1 0
44 547 780 0 0
56 571 839 0 0
47 545 730 0 1
44 566 733 0 1
45 571 717 0 1
48 584 734 0 1
49 557 722 1 1
44 573 744 0 1
50 569 733 1 1
44 2280 836 4 17
52 570 725 0 1
46 664 723 0 1
48 565 808 1 0
46 546 730 0 0
43 549 724 1 0
46 567 721 0 1
55 829 737 1 1
40 818 734 1 1
41 804 730 1 1
41 817 728 1 1
42 802 724 1 1
47 571 720 0 1
45 813 738 1 1
41 562 726 0 1
41 791 728 1 1
40 850 732 1 1
41 816 732 1 1
43 629 722 1 1
41 808 731 1 1
45 801 732 1 1
46 815 719 1 1
43 567 724 0 1
45 559 720 1 1
46 828 743 1 1
46 555 732 1 1
40 816 727 1 1
41 820 724 1 1
43 552 743 0 1
47 575 724 0 1
42 863 730 1 1
46 805 728 1 1
41 550 719 0 1
45 819 719 1 1
47 665 738 0 1
44 900 724 1 1
43 817 840 2 2
50 903 941 1 2
52 882 759 1 1
46 1307 823 1 1
53 1282 781 1 1
63 731 733 1 1
52 1228 759 1 1
44 999 738 1 1
50 626 757 0 0
44 922 734 1 1
43 892 721 1 1
43 863 721 1 1
44 581 756 0 0
45 561 737 0 1
41 959 721 1 1
39 590 724 1 1
56 554 721 1 1
49 900 729 1 1
48 622 728 0 1
42 597 756 1 1
42 613 720 0 1
44 620 726 0 1
44 624 723 0 0
47 884 737 1 1
42 841 721 1 1
43 909 731 1 1
45 578 725 1 1
42 928 727 1 1
60 930 722 1 1
52 707 732 1 1
43 1065 731 1 1
46 1426 725 1 1
105 1250 724 1 1
5894 819 745 1 1
42 579 724 1 1
43 551 728 0 0
40 552 726 0 1
45 564 728 1 0
43 822 724 1 1
42 577 720 1 1
43 843 730 1 1
41 782 729 1 1
41 781 721 1 1
25 814 728 1 1
27 782 721 1 1
34 806 728 1 1
21 748 732 1 1
35 805 727 1 1
33 783 726 1 1
30 776 723 1 1
45 778 725 1 1
47 660 734 1 1
45 582 726 1 1
45 573 723 1 0
54 876 721 1 1
42 845 745 1 1
46 711 738 1 1
48 953 760 1 1
50 849 723 1 1
46 807 730 1 1
45 566 746 0 1
44 565 735 0 1
43 557 731 1 1
43 577 722 1 1
42 566 732 1 1
43 577 723 0 1
44 805 750 1 1
46 568 725 0 1
49 544 725 0 1
43 865 725 1 1
43 558 726 0 0
44 836 724 1 1
43 839 728 1 1
43 859 733 1 1
43 556 730 0 1
43 559 723 0 1
45 557 728 0 1
41 848 727 1 1
43 812 723 1 1
46 563 722 0 0
44 564 725 0 1
44 829 728 1 1
42 810 748 1 1
46 557 726 0 0
43 554 727 0 1
40 827 727 1 1
49 559 735 1 1
40 819 739 1 1
49 573 728 0 1
48 629 734 1 1
42 549 732 0 1
45 559 725 0 0
44 596 724 1 1
43 812 729 1 1
65 2114 802 4 9
44 818 726 1 1
45 829 746 1 1
44 801 725 1 1
43 562 728 0 1
42 780 735 1 1
50 814 725 1 1
45 828 749 1 1
44 805 728 1 1
45 640 726 1 1
44 790 738 1 1
43 802 728 1 1
44 806 730 1 1
45 601 754 0 1
43 551 751 1 1
43 794 732 1 1
45 546 733 1 1
43 827 729 1 1
42 799 741 1 1
44 558 726 0 1
42 563 728 1 1
42 810 734 1 1
41 797 726 1 1
44 553 724 0 1
43 808 757 1 1
45 663 728 1 1
44 795 732 1 1
41 554 729 0 1
44 799 728 1 1
41 806 730 1 1
41 806 729 1 1
42 809 747 1 1
45 560 735 1 1
43 879 730 1 1
41 843 729 1 1
43 553 785 0 1
41 826 734 1 1
42 823 735 1 1
40 821 728 1 1
43 561 725 0 1
46 584 724 1 1
45 929 732 1 1
44 553 731 0 1
44 551 736 0 1
41 823 734 1 1
45 567 727 1 1
47 567 728 0 1
45 552 736 0 1
42 549 734 1 1
46 561 725 0 0
44 845 726 1 1
41 830 726 1 1
47 868 731 1 1
41 552 737 0 1
40 820 731 1 1
41 841 725 1 1
44 631 723 0 1
39 828 729 1 1
40 814 737 1 1
41 802 734 1 1
42 843 727 1 2
46 557 731 1 1
42 804 750 1 1
46 564 734 0 1
47 797 732 1 1
43 847 731 1 1
44 810 732 1 1
28 809 751 1 1
34 757 733 1 1
23 742 736 1 1
37 782 729 1 1
35 789 730 1 1
48 708 745 1 1
49 1325 962 1 1
53 777 747 0 1
50 925 748 1 1
48 860 745 1 1
51 814 762 1 1
46 1431 758 1 1
49 955 749 1 1
44 800 747 1 1
45 807 773 1 1
42 558 762 1 1
41 814 778 1 1
43 817 755 1 1
44 809 756 1 1
42 791 754 1 1
43 572 773 1 1
43 819 792 1 1
42 795 748 1 1
45 853 749 1 1
46 799 752 1 1
44 798 749 1 1
43 800 758 1 1
49 831 757 1 1
43 2386 956 4 8
44 823 767 1 1
51 798 766 1 1
42 803 759 1 1
43 816 778 1 1
44 568 787 1 1
43 907 813 1 1
43 810 761 1 1
45 793 752 1 1
42 808 764 1 1
41 811 747 1 1
46 665 752 0 1
42 825 753 1 1
47 794 758 1 1
43 812 750 1 1
43 822 747 1 1
44 819 753 1 1
43 798 756 1 1
46 831 770 1 1
42 812 759 1 1
43 815 770 1 1
47 810 763 1 1
41 800 750 1 1
44 829 765 1 1
41 810 750 1 1
43 849 755 1 1
41 806 762 1 1
41 648 754 1 1
44 816 754 1 1
49 804 750 1 1
41 806 756 1 1
44 821 760 1 1
47 561 764 0 1
50 807 755 1 1
44 812 752 1 1
46 571 754 0 0
46 855 781 1 1
47 797 773 1 1
121 827 758 1 1
42 855 753 1 1
49 834 751 1 1
43 800 764 1 1
39 816 750 1 1
44 916 751 1 1
40 829 773 1 1
41 829 753 1 1
42 817 752 1 1
56 879 751 1 1
41 841 750 1 1
47 817 769 1 1
50 607 754 0 1
47 816 758 1 1
45 819 751 1 1
38 863 752 1 1
34 796 749 1 1
31 800 760 1 1
46 987 751 1 1
42 749 749 1 1
45 667 752 1 1
47 643 754 0 1
45 909 761 1 1
44 960 751 1 1
42 805 767 1 1
43 820 758 1 1
43 2493 1142 21 24
46 832 780 1 1
43 788 751 1 1
50 798 753 1 1
46 799 763 1 1
46 789 841 1 1
43 797 754 1 1
42 798 767 1 1
44 804 754 1 1
44 550 771 0 1
43 794 766 1 1
43 815 755 1 1
43 803 750 1 1
44 800 752 1 1
48 810 771 1 1
51 608 762 0 1
44 786 762 1 1
43 813 794 1 1
51 801 752 1 1
46 818 774 1 1
44 791 768 1 1
47 804 758 1 1
46 802 757 1 1
43 816 753 1 1
42 808 778 1 1
44 792 778 1 1
44 803 756 1 1
44 814 756 1 1
43 799 753 1 1
54 811 778 1 1
43 805 757 1 1
42 620 758 0 1
42 800 755 1 1
46 805 759 1 1
41 825 776 1 1
42 805 755 1 1
47 550 755 0 1
41 798 757 1 1
48 797 752 1 1
49 564 779 0 1
46 819 750 1 1
44 798 758 1 1
42 828 773 1 1
44 794 799 1 1
41 800 826 1 1
42 792 778 1 1
45 866 756 1 1
41 798 759 1 1
41 794 763 1 1
41 801 757 1 1
44 845 760 1 1
50 810 810 1 1
40 864 827 1 1
36 812 873 1 1
33 812 907 1 1
44 834 1463 2 2
63 1009 1323 1 1
55 731 746 1 1
47 636 759 1 1
42 751 736 1 1
46 592 734 1 0
46 630 734 1 1
43 867 754 1 1
56 559 781 1 1
50 831 735 1 1
46 840 739 1 1
41 829 755 1 1
49 810 742 1 1
43 809 771 1 1
45 655 739 1 1
42 808 1306 1 1
52 825 1013 1 1
44 814 736 1 1
42 842 796 1 1
57 842 762 1 1
45 823 751 1 1
47 834 750 1 1
44 876 757 1 1
43 870 739 1 1
47 827 734 1 1
41 820 735 1 1
43 831 737 1 1
44 825 768 1 1
42 813 736 1 1
51 827 735 1 1
43 652 733 1 1
48 819 740 1 1
43 815 738 1 1
62 817 768 1 1
45 832 734 1 1
44 556 735 0 1
41 812 740 1 1
46 801 739 1 1
42 561 739 0 1
47 813 735 1 1
47 819 734 1 1
45 812 738 1 1
42 832 738 1 1
42 826 739 1 1
40 814 734 1 3
40 813 733 1 1
50 888 738 1 1
41 821 737 1 1
41 831 739 1 1
42 819 736 1 1
44 861 736 1 1
40 826 736 1 1
46 708 738 1 1
51 669 736 1 1
51 561 733 1 1
50 576 738 0 0
52 896 740 1 1
42 552 733 0 0
32 564 758 1 1
17 557 737 0 1
17 554 765 0 0
17 666 732 1 1
17 561 738 0 0
17 647 735 1 1
18 577 755 1 0
43 560 737 1 0
18 622 740 0 1
18 590 735 1 1
44 944 741 1 1
43 823 738 1 1
43 586 741 0 0
42 829 736 1 1
43 820 736 1 1
46 813 742 1 1
43 800 747 1 1
45 831 765 1 1
44 818 764 1 1
48 825 738 1 1
45 830 740 1 1
45 852 737 1 1
67 843 739 1 1
53 810 737 1 1
45 586 747 1 1
45 822 743 1 1
